Subject,Section,Sub-subject,Correct sentence,Wrong sentence,Label,URL
De constituent,18.5.4.24.i,Staan,Ik denk dat hem nog heel wat onaangenaamheden te wachten staan.,Ik denk dat hem staan nog heel wat onaangenaamheden te wachten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805042401lingtopic
De constituent,18.5.4.24.i,Staan,Nu weet ik wat me te doen staat.,Nu weet ik wat me staat te doen.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans1805042401lingtopic
De constituent,18.5.4.24.i,Staan,(Of hij gelijk heeft?) Dat is iets wat nog te bezien staat.,(Of hij gelijk heeft?) Dat is iets wat nog staat te bezien.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans1805042401lingtopic
De constituent,18.5.5.1,Inleiding,Ik geloof dat hij de glazen aan het afwassen is.,Ik geloof dat hij de glazen is aan het afwassen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050501lingtopic
De constituent,18.5.5.2,"Zijn en blijken , lijken , schijnen",Hij bereikte de finish om 14.03 uur.,Hij was de finish om 14.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050502lingtopic
De constituent,18.5.5.2,"Zijn en blijken , lijken , schijnen",Ze scheen weer aan het strijken te zijn.,Hij bleek het hek aan het schilderen.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans18050502lingtopic
De constituent,18.5.5.5,"Brengen , maken , krijgen , zetten ; hebben , houden",De kinderen kregen opa aan het sprookjes vertellen.,De kinderen maakten opa aan het sprookjes vertellen.uitgesloten'sprookjes vertellen' is het gevolg van een wilsbesluit,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050505lingtopic
De constituent,18.5.5.5,"Brengen , maken , krijgen , zetten ; hebben , houden",De kinderen kregen opa aan het sprookjes vertellen.,De kinderen zetten opa aan het sprookjes vertellen.uitgeslotener is geen gezagsverhouding,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050505lingtopic
De constituent,18.5.5.5,"Brengen , maken , krijgen , zetten ; hebben , houden",De politie kreeg de arrestant aan het praten.,De politie zette de arrestant aan het praten.uitgesloten'praten' is geen gevolg van de gezagsverhouding,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050505lingtopic
De constituent,18.5.5.5,"Brengen , maken , krijgen , zetten ; hebben , houden",NA,"Zodra hij thuiskwam, zette moeder hem boontjes aan het afhalen.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050505lingtopic
De constituent,18.5.5.5,"Brengen , maken , krijgen , zetten ; hebben , houden",NA,De kinderen kregen opa sprookjes aan het vertellen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050505lingtopic
De constituent,18.5.6.1,Gaan / zijn /hulpwerkwoord van modaliteit + uit + infinitief,Meneer Prikkebeen is uit vlinders vangen.,Meneer Prikkebeen is uit zeldzame vlinders vangen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050601lingtopic
De constituent,18.5.6.1,Gaan / zijn /hulpwerkwoord van modaliteit + uit + infinitief,Meneer Prikkebeen is uit vlinders vangen.,Meneer Prikkebeen is vlinders uit vangen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050601lingtopic
De constituent,18.5.6.1,Gaan / zijn /hulpwerkwoord van modaliteit + uit + infinitief,Tussen twaalf en één ben ik (aan het) eten in de kantine.,Tussen twaalf en één ben ik uit eten in de kantine.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050601lingtopic
De constituent,18.5.6.1,Gaan / zijn /hulpwerkwoord van modaliteit + uit + infinitief,Hij is boodschappen doen.,Hij is uit boodschappen doen.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans18050601lingtopic
De constituent,18.5.6.1,Gaan / zijn /hulpwerkwoord van modaliteit + uit + infinitief,De kinderen zijn weer voetballen/hockeyen/tennissen.,De kinderen zijn weer uit voetballen/hockeyen/tennissen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans18050601lingtopic
De constituent,18.5.7.2.ii,Plaatsgebonden groepsvormende werkwoorden,Ik denk dat hij dat nog heeft kunnen verbranden.,Ik denk dat hij dat nog kunnen verbranden heeft.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070202lingtopic
De constituent,18.5.7.2.ii,Plaatsgebonden groepsvormende werkwoorden,Ik zeg je toch dat Jan het is gaan halen.,Ik zeg je toch dat Jan het gaan halen is.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070202lingtopic
De constituent,18.5.7.2.ii,Plaatsgebonden groepsvormende werkwoorden,Ik denk dat hij dat zal hebben laten liggen.,Ik denk dat hij dat zal laten liggen hebben.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070202lingtopic
De constituent,18.5.7.2.ii,Plaatsgebonden groepsvormende werkwoorden,Denkt u dat hij kan zijn gaan kijken?,Denkt u dat hij kan gaan kijken zijn?,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070202lingtopic
De constituent,18.5.7.3.ii,Eindgroepen met twee werkwoorden,De Britse troepen hebben een sector toegewezen gekregen.,De Britse troepen hebben een sector gekregen toegewezen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070302lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Hij zei dat hij het vliegtuig niet kon zien naderen.,Hij zei dat hij het vliegtuig niet naderen kon zien.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Hij zei dat hij het vliegtuig niet kon zien naderen.,Hij zei dat hij het vliegtuig niet naderen zien kon.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Ik denk dat ze nog wel zullen komen eten.,Ik denk dat ze nog wel eten zullen komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Ik denk dat ze nog wel zullen komen eten.,Ik denk dat ze nog wel eten komen zullen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Hij zei dat hij de kast niet proberen zou te herstellen.,Hij zei dat hij de kast niet proberen te herstellen zou.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Hij zegt dat hij én schaken én dammen wil.,Hij zegt dat hij wil én schaken én dammen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.i,Een infinitief zonder te,Nu moet je gaan tennissen.,Nu moet je tennissen gaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070401lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Het is of hij staat te slapen.,Het is of hij te slapen staat.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Ze vroegen mij hoelang ik daar al stond/zat te wachten.,Ze vroegen mij hoelang ik daar al te wachten stond/zat.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Ik dacht dat de was buiten hing te drogen.,Ik dacht dat de was buiten te drogen hing.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,"Dat je zijn houding te prijzen vindt, begrijp ik niet.","Dat je zijn houding vindt te prijzen, begrijp ik niet.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Ik vraag me af wanneer híj nu eindelijk eens de was te drogen hangt.,Ik vraag me af wanneer híj nu eindelijk eens de was hangt te drogenuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Ik weet dat hij nog veel te doen heeft.,Ik weet dat hij nog veel heeft te doen.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Hij zei dat hij met haar niets meer te maken wilde hebben.,Hij zei dat hij met haar niets meer wilde hebben te maken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,De dokter zei dat ze de patiënt meer te drinken zouden moeten geven.,De dokter zei dat ze de patiënt meer zouden moeten geven te drinken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.ii,Een infinitief met te,Denk je niet dat je de was beter in de badkamer te drogen had kunnen hangen?,Denk je niet dat je de was beter in de badkamer had kunnen hangen te drogen?,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans1805070402lingtopic
De constituent,18.5.7.4.iii,Aan het + infinitief; voorzetsel + infinitief,Denk jij dat ze al aan het eten zijn?,Denk jij dat ze al zijn aan het eten?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic
De constituent,18.5.7.4.iii,Aan het + infinitief; voorzetsel + infinitief,Maarten zei dat hij 's middags vaak uit wandelen ging.,Maarten zei dat hij 's middags vaak ging uit wandelen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic
De constituent,18.5.7.4.iii,Aan het + infinitief; voorzetsel + infinitief,Ik denk dat die schuur nu wel op instorten moet staan.,Ik denk dat die schuur nu wel moet staan op instorten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic
De constituent,18.5.7.4.iii,Aan het + infinitief; voorzetsel + infinitief,Ik denk dat die schuur nu wel op instorten moet staan.,Ik denk dat die schuur nu wel moet op instorten staan.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic
De constituent,18.5.7.4.iii,Aan het + infinitief; voorzetsel + infinitief,De dokter zei dat hij wat vaker uit wandelen zou moeten gaan.,De dokter zei dat hij wat vaker zou moeten gaan uit wandelen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic
De constituent,18.5.7.4.iii,Aan het + infinitief; voorzetsel + infinitief,De dokter zei dat hij wat vaker uit wandelen zou moeten gaan.,De dokter zei dat hij wat vaker zou moeten uit wandelen gaan.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans1805070403lingtopic
De zin,19.1.2,Zinsdelen,Tot twaalf uur |slaapt| Jan op zaterdagmorgen soms.,Op zaterdagmorgen soms |slaapt| Jan tot twaalf uur.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans190102lingtopic
De zin,19.1.2,Zinsdelen,Hij maakte zijn huiswerk.,Hij maakte.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans190102lingtopic
De zin,19.3.1,Volledige bijzinnen en beknopte bijzinnen,Hij wist niet wat te doen.,Hij wist niet wat gedaan.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans190301lingtopic
De zin,19.3.1,Volledige bijzinnen en beknopte bijzinnen,NA,Hij heeft nog geprobeerd dat hij de deur zo snel mogelijk dichtdeed.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans190301lingtopic
De zin,20.1.3.2,Het werkwoordelijk deel,Jullie kunnen rustig blíjven.,Mijn jas wordt hier kapot.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20010302lingtopic
De zin,20.1.3.2,Het werkwoordelijk deel,Jullie kunnen rustig blíjven.,Mijn jas komt hier kapot.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20010302lingtopic
De zin,20.2.2.2.ii,Het als onderwerp van gekloofde zinnen,Het was in Venlo dat de politie hem inhaalde.,"Dat de politie hem inhaalde, was in Venlo.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans2002020202lingtopic
De zin,20.2.2.2.ii,Het als onderwerp van gekloofde zinnen,Het was in Venlo dat de politie hem inhaalde.,"Dat de trein vertrekt, is om vier uur.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans2002020202lingtopic
De zin,20.2.2.2.ii,Het als onderwerp van gekloofde zinnen,Het was in Venlo dat de politie hem inhaalde.,"Dat hij dacht, was aan een hamer.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2002020202lingtopic
De zin,20.2.2.4.i,Inleiding,Het is begrijpelijk dat Sofie niet meer van die man kan houden.,"Voordat je daaraan gewend bent, duurt lang.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans2002020401lingtopic
De zin,20.2.2.4.i,Inleiding,Het duurde niet lang of het onweer brak los.,"Of het onweer brak los, duurde niet lang.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2002020401lingtopic
De zin,20.2.3.1.ii.1.b,Congruentie in de constructie ' een van de + meervoudig woord + die... ',Henk is ook een van degenen die daar aandacht aan besteed hebben.,Henk is ook een van degenen die daar aandacht aan besteed heeft.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans20020301020102lingtopic
De zin,20.2.3.1.ii.1.b,Congruentie in de constructie ' een van de + meervoudig woord + die... ',"Een van de laatsten die het zinkende schip verlieten, was de purser.","Een van de laatsten die het zinkende schip verliet, was de purser.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans20020301020102lingtopic
De zin,20.2.3.1.ii.1.b,Congruentie in de constructie ' een van de + meervoudig woord + die... ',Dat was een van de eerste dingen die mij opvielen.,Dat was een van de eerste dingen die mij opviel.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans20020301020102lingtopic
De zin,20.2.3.1.ii.1.b,Congruentie in de constructie ' een van de + meervoudig woord + die... ',Hij was in politiek Den Haag een van de weinigen die enthousiast op het voorstel reageerden.,Hij was in politiek Den Haag een van de weinigen die enthousiast op het voorstel reageerde.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans20020301020102lingtopic
De zin,20.2.3.1.ii.8,"Het onderwerp bevat een hoeveelheidaanduidend substantief ( aantal , massa , enz.) of het substantief soort",Het aantal leerlingen is in enkele jaren tijd verdubbeld.,Het aantal leerlingen zijn in enkele jaren tijd verdubbeld.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200203010208lingtopic
De zin,20.2.3.1.ii.8,"Het onderwerp bevat een hoeveelheidaanduidend substantief ( aantal , massa , enz.) of het substantief soort",Het aantal deelnemers was verrassend groot.,Het aantal deelnemers waren verrassend groot.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200203010208lingtopic
De zin,20.2.3.1.ii.8,"Het onderwerp bevat een hoeveelheidaanduidend substantief ( aantal , massa , enz.) of het substantief soort",Dit soort problemen worden in taalrubrieken dikwijls behandeld.,Een aantal kinderen kwam een voor een de kamer binnenlopen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200203010208lingtopic
De zin,20.2.3.1.ii.8,"Het onderwerp bevat een hoeveelheidaanduidend substantief ( aantal , massa , enz.) of het substantief soort",Een aantal kinderen kwamen een voor een de kamer binnenlopen.,In de loop van de avond druppelde een aantal plaatselijke jongeren het café binnen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200203010208lingtopic
De zin,20.2.3.1.ii.8,"Het onderwerp bevat een hoeveelheidaanduidend substantief ( aantal , massa , enz.) of het substantief soort","Een aantal mensen, die al lang gewacht hadden, konden niet meer toegelaten worden.",Er was nog een heleboel mensen op de been.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200203010208lingtopic
De zin,20.2.3.1.ii.8,"Het onderwerp bevat een hoeveelheidaanduidend substantief ( aantal , massa , enz.) of het substantief soort",Een kudde schapen liep te grazen op de berghelling.,Een kudde schapen liepen te grazen op de berghelling.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200203010208lingtopic
De zin,20.2.3.2.i,Begripsomschrijving en algemene regel,Die meneer is de wethouder.,Die meneer is de wethouders.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2002030201lingtopic
De zin,20.2.3.2.i,Begripsomschrijving en algemene regel,Die heren zijn de wethouders.,Die heren zijn de wethouder.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2002030201lingtopic
De zin,20.4.1,Inleiding,We gunnen ze graag een gezellige avond. (meewerkend voorwerp),We gunnen graag een gezellige avond.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200401lingtopic
De zin,20.4.3.2,Het gebruik van een voorzetselconstituent met aan,De secretaris reikte aan Frederik de prijs uit.,De secretaris reikte de prijs uit Frederik.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20040302lingtopic
De zin,20.4.3.2,Het gebruik van een voorzetselconstituent met aan,Ivanhoe gaf de schurk een flink pak slaag.,Ivanhoe gaf aan de schurk een flink pak slaag.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20040302lingtopic
De zin,20.4.3.2,Het gebruik van een voorzetselconstituent met aan,Ivanhoe gaf de schurk een flink pak slaag.,Ivanhoe gaf een flink pak slaag de schurk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20040302lingtopic
De zin,20.4.3.2,Het gebruik van een voorzetselconstituent met aan,Ivanhoe gaf de schurk een flink pak slaag.,Ivanhoe gaf een flink pak slaag aan de schurk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20040302lingtopic
De zin,20.5.1,Inleiding,Het verbaast me dat je nog steeds aan het werk bent.,Ik word erdoor verbaasd dat je nog steeds aan het werk bent.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200501lingtopic
De zin,20.6.1,Inleiding,Denk om je paspoort!,Denk over je paspoort!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200601lingtopic
De zin,20.6.3.3,Een afhankelijke zin (voorzetselvoorwerpszin),Denk erom dat je niemand overslaat.,Denk om dat je niemand overslaat.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20060303lingtopic
De zin,20.6.3.3,Een afhankelijke zin (voorzetselvoorwerpszin),Ik ben er bang voor dat ze het niet zal halen.,Ik ben bang voor dat ze het niet zal halen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20060303lingtopic
De zin,20.9.4,De bepaling van gesteldheid ten gevolge van de handeling,Jan loopt.,Jan loopt zijn schoenen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans200904lingtopic
De zin,20.10.2.1,Algemene karakterisering,Anton woont al jaren in Den Ilp.,Anton woont al jaren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20100201lingtopic
De zin,20.10.2.1,Algemene karakterisering,Leg die deken eens op het bed.,Leg die deken eens.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans20100201lingtopic
